,Student,Year,Result,PersonSatisf_Mean,PersonSatisf_Variance,RecSatisf_Mean,RecSatisf_Variance,PPI_Init_Mean,PPI_Init_Variance,PPI_Infor_Mean,PPI_Infor_Variance,PPI_Close_Mean,PPI_Close_Variance,PE_Hand_Mean,PE_Hand_Variance,PE_Mod_Mean,PE_Mod_Variance,PE_Check_Mean,PE_Check_Variance,Hx_Mean,Hx_Variance
39,761694,2008.0,1,0.55,0.080555556,0.5694444439999999,0.057484568,0.825,0.148076923,0.8732394370000001,0.11227364199999999,0.7419354840000001,0.197849462,0.222222222,0.194444444,0.8888888890000001,0.111111111,0.7159090909999999,0.205721003,0.754545455,0.186905755
30,913530,2008.0,1,0.75,0.041666667000000004,0.7194444440000001,0.037114198,0.975,0.025,0.887323944,0.101408451,0.806451613,0.161290323,1.0,0.0,0.8888888890000001,0.111111111,0.590909091,0.24451410699999998,0.754545455,0.186905755
9,172459,2008.0,1,0.825,0.028472222000000002,0.841666667,0.033101852,1.0,0.0,0.9577464790000001,0.041046278,0.7419354840000001,0.197849462,0.666666667,0.25,1.0,0.0,0.670454545,0.223484848,0.854545455,0.125437865
122,515693,2009.0,1,0.9,0.030555556,0.85,0.058333333,0.9487179490000001,0.049932524000000006,0.9375,0.059335443,0.975,0.025,0.8888888890000001,0.111111111,1.0,0.0,0.511627907,0.252804378,0.8288288290000001,0.143161343
646,643876,2014.0,1,0.775,0.024375,0.825,0.025625,0.941,0.014929,0.9257142859999999,0.014563265,0.90047619,0.025521315,0.75,0.0625,0.8125,0.12109375,0.399181548,0.025130291000000003,0.752965385,0.034537301
100,810692,2009.0,1,0.675,0.08402777800000001,0.625,0.08680555599999999,0.974358974,0.025641026,0.925,0.070253165,0.9,0.092307692,1.0,0.0,1.0,0.0,0.37209302299999997,0.236388509,0.7927927929999999,0.165765766
233,461513,2010.0,1,0.65,0.088157895,0.65,0.08611111099999999,0.783372093,0.070250848,0.652857143,0.11456273300000001,0.733666667,0.086288023,1.0,0.0,0.75,0.214285714,0.540983607,0.25245901600000004,0.661016949,0.22598870100000001
363,276840,2012.0,1,0.3125,0.02265625,0.175,0.025625,0.6426666670000001,0.027623506000000003,0.625714286,0.01917551,0.6,0.024888888999999997,0.25,0.1875,0.125,0.109375,0.31279761899999997,0.046979787,0.500830281,0.050228115999999996
568,825236,2014.0,1,0.65,0.074375,0.725,0.055625,0.971,0.001009,0.9257142859999999,0.005257143000000001,0.89,0.0190678,0.53125,0.022460938,0.625,0.234375,0.515401786,0.029102576,0.7635376070000001,0.038005601
232,969634,2010.0,1,0.825,0.040131579,0.825,0.04236111099999999,0.829651163,0.0675587,0.723714286,0.106719337,0.800166667,0.076418616,1.0,0.0,0.875,0.125,0.524590164,0.253551913,0.81512605,0.151972653
38,512000,2008.0,1,0.5,0.055555556,0.42222222200000004,0.071296296,0.95,0.048717949,0.830985915,0.142454728,0.838709677,0.139784946,0.333333333,0.25,0.8888888890000001,0.111111111,0.329545455,0.223484848,0.7,0.21192660600000002
218,692554,2010.0,1,0.6375,0.062335525999999995,0.575,0.111805556,0.663488372,0.064625335,0.633428571,0.10097937900000001,0.455666667,0.109835141,1.0,0.0,0.75,0.214285714,0.540983607,0.25245901600000004,0.781512605,0.172197693
413,570083,2012.0,1,0.575,0.038125,0.55,0.035,0.7511111109999999,0.025264197999999998,0.7114285709999999,0.040236735,0.726666667,0.027955556,1.0,0.0,0.5,0.25,0.652480159,0.062066395,0.832954823,0.019983459
329,317823,2011.0,1,0.625,0.082236842,0.5,0.097222222,0.6738372090000001,0.141729808,0.7044285709999999,0.150343872,0.6938333329999999,0.12234268400000001,1.0,0.0,1.0,0.0,0.524590164,0.253551913,0.754237288,0.186947704
670,775736,2014.0,1,0.5875,0.01265625,0.7,0.0225,0.895,0.016905,0.8685714290000001,0.023706122000000003,0.772857143,0.053809750999999996,0.875,0.015625,0.4375,0.21484375,0.36502976200000004,0.057642056,0.792261661,0.019669946
264,990207,2011.0,1,0.775,0.051973684000000006,0.75,0.055555556,0.81,0.082877647,0.7811428570000001,0.10294070400000001,0.8109999999999999,0.09591762699999999,1.0,0.0,1.0,0.0,0.704918033,0.21147541,0.7711864409999999,0.177966102
554,387176,2013.0,1,0.7375,0.05453125,0.75,0.0375,0.983,0.0007610000000000001,0.934285714,0.0036,0.7785714290000001,0.027339002,0.84375,0.014648438,1.0,0.0,0.612212302,0.080189816,0.75656569,0.014899015
647,873580,2014.0,1,0.7875,0.07515625,0.825,0.038125,0.9309999999999999,0.008609,0.9,0.004285714,0.83047619,0.06795102,0.6875,0.02734375,1.0,0.0,0.673363095,0.026674438999999998,0.839291819,0.031191907999999997
578,162651,2014.0,1,0.825,0.025625,0.8,0.035,0.9620000000000001,0.007396,0.9085714290000001,0.03115102,0.910952381,0.03087551,0.8125,0.02734375,0.6875,0.18359375,0.681324405,0.037639858,0.9019441999999999,0.012698838
46,517458,2008.0,1,0.725,0.047916667,0.7416666670000001,0.028472222000000002,1.0,0.0,0.929577465,0.06639839,0.967741935,0.032258065,0.222222222,0.194444444,1.0,0.0,0.545454545,0.25078369899999997,0.763636364,0.182151793
427,806376,2012.0,1,0.625,0.065625,0.6,0.0775,0.798666667,0.02830242,0.8,0.031836735,0.78,0.057377778,0.875,0.109375,0.875,0.109375,0.6321676589999999,0.055992835,0.711514042,0.086943028
512,355998,2013.0,1,0.8375,0.04078125,0.875,0.040625,0.872,0.028096,0.9,0.014734694,0.8733333329999999,0.019288889,0.5625,0.12109375,0.8125,0.12109375,0.68734127,0.028904772999999998,0.7197053109999999,0.056315609
297,707168,2011.0,1,0.575,0.020394737,0.525,0.020138889,0.5776744189999999,0.08556394,0.628714286,0.111846149,0.5775,0.124463136,0.875,0.125,1.0,0.0,0.704918033,0.21147541,0.6949152540000001,0.213820078
37,620589,2008.0,1,0.8,0.025,0.7416666670000001,0.04236111099999999,0.925,0.07115384599999999,0.9014084509999999,0.090140845,0.709677419,0.21290322600000003,0.7777777779999999,0.194444444,1.0,0.0,0.556818182,0.24960815,0.7818181820000001,0.172143453
528,575470,2013.0,1,0.55,0.075625,0.575,0.088125,0.871,0.015209,0.822857143,0.03115102,0.771904762,0.027888662,0.40625,0.061523438,0.5625,0.21484375,0.480863095,0.032876048,0.550710989,0.052130876
286,159458,2011.0,1,0.5625,0.051809210999999994,0.475,0.075694444,0.760116279,0.098645869,0.7194285709999999,0.08941995900000001,0.706,0.10615322,0.5,0.28571428600000004,0.75,0.214285714,0.590163934,0.24590163899999998,0.737288136,0.19534984800000002
395,799014,2012.0,1,0.5625,0.03203125,0.475,0.068125,0.795111111,0.027099062,0.691428571,0.039967347,0.7333333329999999,0.025111111000000002,0.875,0.109375,0.6875,0.18359375,0.70359623,0.04126896,0.535433455,0.04746156
320,506313,2011.0,1,0.6375,0.055756579,0.5,0.06944444400000001,0.8102325579999999,0.087934063,0.752142857,0.109017081,0.666666667,0.128554802,0.875,0.125,0.625,0.267857143,0.639344262,0.23442623,0.7711864409999999,0.177966102
163,946378,2009.0,1,0.325,0.08402777800000001,0.3,0.052777778,0.7692307690000001,0.182186235,0.7625,0.183386076,0.75,0.192307692,0.8888888890000001,0.111111111,0.8888888890000001,0.111111111,0.406976744,0.244186047,0.783783784,0.17100737100000002
470,453463,2014.0,1,0.725,0.04625,0.775,0.043125,0.866,0.038084,0.8514285709999999,0.04404898,0.847619048,0.028126984,0.65625,0.12402343800000001,0.875,0.109375,0.669553571,0.025931355,0.7754423690000001,0.00661398
273,949573,2011.0,1,0.7625,0.062335525999999995,0.7,0.038888888999999996,0.624186047,0.091671683,0.585714286,0.10517846800000001,0.650333333,0.08135581900000001,0.125,0.125,0.875,0.125,0.409836066,0.24590163899999998,0.737288136,0.19534984800000002
518,605361,2013.0,1,0.525,0.036875,0.65,0.065,0.7929999999999999,0.020761,0.825714286,0.027338776000000002,0.7342857140000001,0.034588662,0.25,0.015625,0.75,0.1875,0.590753968,0.075273027,0.692802198,0.039522325
240,586690,2010.0,1,0.675,0.053289474,0.575,0.08402777800000001,0.6470930229999999,0.09318792099999999,0.619142857,0.104639834,0.5718333329999999,0.140313531,0.375,0.267857143,0.875,0.125,0.540983607,0.25245901600000004,0.705882353,0.20937188399999998
359,980788,2012.0,1,0.6625,0.02203125,0.575,0.038125,0.805777778,0.018038716,0.717142857,0.032726531,0.69,0.057122222,0.75,0.1875,0.875,0.109375,0.511458333,0.062194564,0.741452991,0.036188801
47,410072,2008.0,1,0.825,0.028472222000000002,0.791666667,0.02662037,1.0,0.0,0.943661972,0.053923541,0.9032258059999999,0.090322581,0.222222222,0.194444444,1.0,0.0,0.670454545,0.223484848,0.745454545,0.19149291100000002
130,486210,2009.0,1,0.375,0.08680555599999999,0.375,0.059027777999999996,0.897435897,0.09446693699999999,0.775,0.176582278,0.6,0.246153846,0.7777777779999999,0.194444444,1.0,0.0,0.36046511600000003,0.233242134,0.720720721,0.20311220300000002
174,816724,2010.0,1,0.5125,0.068914474,0.5,0.055555556,0.620116279,0.10568351599999999,0.557,0.112540145,0.5495,0.128079407,0.75,0.214285714,0.625,0.267857143,0.524590164,0.253551913,0.6722689079999999,0.222190571
36,502462,2008.0,1,0.725,0.034027778,0.691666667,0.024768519,0.975,0.025,0.929577465,0.06639839,0.7419354840000001,0.197849462,0.444444444,0.27777777800000003,0.7777777779999999,0.194444444,0.693181818,0.215125392,0.827272727,0.144203503
228,316481,2010.0,1,0.7875,0.034703947,0.775,0.034027778,0.75255814,0.079155732,0.6717142859999999,0.101944845,0.7055,0.110109915,0.5,0.28571428600000004,0.875,0.125,0.606557377,0.242622951,0.739495798,0.19427432
617,708790,2014.0,1,0.8375,0.03140625,0.875,0.028125,0.98,0.00232,0.9514285709999999,0.003273469,0.924285714,0.007371655,0.6875,0.07421875,0.875,0.109375,0.5866815479999999,0.074452234,0.8482140420000001,0.014022406999999999
499,225464,2013.0,1,0.725,0.055625,0.775,0.055625,0.94,0.0071200000000000005,0.877142857,0.015518367,0.854761905,0.023987527999999998,0.8125,0.01171875,1.0,0.0,0.69110119,0.04196206,0.7745754579999999,0.008430755
29,934998,2008.0,1,0.9,0.016666667,0.8916666670000001,0.020138889,1.0,0.0,0.971830986,0.0277666,0.838709677,0.139784946,0.8888888890000001,0.111111111,0.8888888890000001,0.111111111,0.465909091,0.251698015,0.809090909,0.1558799
605,783230,2014.0,1,0.675,0.05375,0.75,0.025,0.948,0.002896,0.914285714,0.01044898,0.9280952379999999,0.009235601,0.625,0.09375,1.0,0.0,0.5331101189999999,0.046572592,0.8213780829999999,0.025900475
272,799682,2011.0,1,0.875,0.023026316,0.825,0.04236111099999999,0.795116279,0.071180575,0.7859999999999999,0.074511304,0.833333333,0.073788701,0.5,0.28571428600000004,0.75,0.214285714,0.524590164,0.253551913,0.855932203,0.124366218
526,895289,2013.0,1,0.85,0.030625,0.9,0.0275,0.963,0.004961,0.911428571,0.009216327,0.8628571429999999,0.042321088,0.84375,0.030273438,0.8125,0.12109375,0.7924107140000001,0.033300006,0.7340931620000001,0.026395349
77,503473,2008.0,1,0.525,0.11736111099999999,0.472222222,0.09104938300000001,0.9,0.092307692,0.830985915,0.142454728,0.612903226,0.24516129,0.5555555560000001,0.27777777800000003,0.5555555560000001,0.27777777800000003,0.511363636,0.252742947,0.727272727,0.200166806
173,813543,2010.0,1,0.7875,0.014967105,0.775,0.020138889,0.77627907,0.05085658,0.72,0.063530435,0.7509999999999999,0.085239661,0.75,0.214285714,1.0,0.0,0.62295082,0.238797814,0.7899159659999999,0.16735507800000002
313,589345,2011.0,1,0.725,0.06513157900000001,0.675,0.07013888900000001,0.7676744190000001,0.107615705,0.7238571429999999,0.122676211,0.755166667,0.10932709,0.875,0.125,0.375,0.267857143,0.639344262,0.23442623,0.7711864409999999,0.177966102
576,261178,2014.0,1,0.65,0.018125,0.7,0.035,0.893,0.014001,0.882857143,0.019828571,0.875238095,0.020420861999999998,0.625,0.078125,0.875,0.109375,0.49985119,0.027462597999999998,0.8251815020000001,0.017126804
63,817731,2008.0,1,0.8,0.038888888999999996,0.769444444,0.037731481000000004,0.975,0.025,0.887323944,0.101408451,0.806451613,0.161290323,1.0,0.0,1.0,0.0,0.397727273,0.242293626,0.763636364,0.182151793
537,217721,2013.0,1,0.65,0.068125,0.675,0.063125,0.9590000000000001,0.002889,0.94,0.006277551,0.86952381,0.014735601000000001,0.75,0.046875,0.5,0.25,0.574563492,0.019668662,0.768905556,0.038517205
533,674846,2013.0,1,0.45,0.075625,0.55,0.085,0.93,0.0068200000000000005,0.825714286,0.022930612000000003,0.87047619,0.006221315,0.71875,0.038085938,0.5,0.25,0.314940476,0.06095935,0.737330464,0.020053043
566,307364,2013.0,1,0.7125,0.02828125,0.75,0.025,0.884,0.020944,0.9085714290000001,0.009436735,0.7880952379999999,0.016236961,0.4375,0.02734375,0.875,0.109375,0.687956349,0.044958468,0.720057753,0.028242583999999998
401,998776,2012.0,1,0.4625,0.04703125,0.375,0.040625,0.7413333329999999,0.046956247,0.728571429,0.038734694,0.56,0.103511111,1.0,0.0,0.75,0.1875,0.516914683,0.058879635,0.7290720390000001,0.055117902
89,559046,2008.0,1,0.65,0.04444444400000001,0.666666667,0.041666667000000004,1.0,0.0,0.887323944,0.101408451,0.709677419,0.21290322600000003,0.8888888890000001,0.111111111,1.0,0.0,0.659090909,0.22727272699999998,0.809090909,0.1558799
148,210374,2009.0,1,0.925,0.014583333,0.875,0.059027777999999996,1.0,0.0,0.975,0.024683543999999998,0.9,0.092307692,0.8888888890000001,0.111111111,1.0,0.0,0.7209302329999999,0.203556772,0.747747748,0.19033579
488,353454,2013.0,1,0.7,0.069375,0.725,0.055625,0.8640000000000001,0.020224000000000002,0.814285714,0.03955102,0.770952381,0.051176644,0.34375,0.045898438,0.9375,0.02734375,0.383561508,0.064399505,0.773759035,0.029773217999999997
570,761515,2014.0,1,0.8875,0.02328125,0.85,0.0275,0.943,0.020201,0.96,0.004767347,0.8338095240000001,0.098573469,0.78125,0.08496093800000001,1.0,0.0,0.6947172620000001,0.050867297,0.829093162,0.023130855
558,459052,2013.0,1,0.9125,0.01890625,0.9,0.015,0.996,0.000144,0.937142857,0.005191837,0.9061904759999999,0.039138549,0.75,0.046875,1.0,0.0,0.777837302,0.018000466,0.870442369,0.019191433
467,295420,2012.0,1,0.65,0.011875,0.6,0.015,0.829777778,0.029195258999999998,0.805714286,0.03115102,0.7566666670000001,0.053566667000000005,0.375,0.234375,0.75,0.1875,0.441939484,0.075490943,0.668351648,0.010790596999999999
214,846695,2010.0,1,0.775,0.045394737000000004,0.75,0.041666667000000004,0.779186047,0.072633447,0.680857143,0.11790070400000001,0.6779999999999999,0.102097627,1.0,0.0,0.75,0.214285714,0.47540983600000003,0.253551913,0.756302521,0.18587095899999997
268,275275,2011.0,1,0.8625,0.042598684000000005,0.825,0.04236111099999999,0.833255814,0.072944569,0.743,0.107201014,0.710833333,0.115346751,1.0,0.0,1.0,0.0,0.655737705,0.229508197,0.788135593,0.168405041
510,552589,2013.0,1,0.5875,0.07203125,0.7,0.0475,0.9640000000000001,0.002384,0.891428571,0.003395918,0.78,0.031745125,0.90625,0.014648438,0.4375,0.21484375,0.492519841,0.026304367999999998,0.8052836390000001,0.01916225
452,621121,2012.0,1,0.6,0.068125,0.55,0.0975,0.7164444440000001,0.06048316,0.7428571429999999,0.037714286,0.7,0.027999999999999997,0.625,0.234375,0.8125,0.12109375,0.694518849,0.031942397000000004,0.7233577529999999,0.077701199
669,345876,2014.0,1,0.75,0.059375,0.725,0.055625,0.93,0.023780000000000003,0.9057142859999999,0.01437551,0.8971428570000001,0.015202721,0.84375,0.030273438,0.625,0.234375,0.661160714,0.06409401099999999,0.768372772,0.026010818999999998
399,309846,2012.0,1,0.675,0.0225,0.6,0.0275,0.854222222,0.019290073999999997,0.7571428570000001,0.04673469400000001,0.72,0.036711111,0.875,0.109375,0.75,0.1875,0.397767857,0.038159169,0.621440781,0.062607779
523,562336,2013.0,1,0.8125,0.06015625,0.8,0.06,0.96,0.00704,0.9285714290000001,0.01244898,0.8214285709999999,0.046304989000000005,0.875,0.03125,0.875,0.109375,0.589900794,0.07699834900000001,0.673378877,0.040072254
553,497501,2013.0,1,0.7,0.031875,0.725,0.030625,0.847,0.018040999999999998,0.8857142859999999,0.016816327,0.785238095,0.047602948,0.4375,0.02734375,0.625,0.234375,0.787331349,0.033374786000000004,0.6776829059999999,0.025905447999999998
56,682324,2008.0,1,0.7,0.038888888999999996,0.594444444,0.045987654,0.975,0.025,0.845070423,0.132796781,0.774193548,0.18064516100000003,0.222222222,0.194444444,0.8888888890000001,0.111111111,0.477272727,0.25235109699999997,0.790909091,0.166889074
327,960111,2011.0,1,0.7,0.056578947000000004,0.675,0.05625,0.611627907,0.110274966,0.6371428570000001,0.119185921,0.47700000000000004,0.148770508,0.625,0.267857143,1.0,0.0,0.655737705,0.229508197,0.669491525,0.223163842
296,821273,2011.0,1,0.5625,0.071546053,0.475,0.089583333,0.67872093,0.082761874,0.628428571,0.105511988,0.6115,0.132918051,0.375,0.267857143,1.0,0.0,0.508196721,0.254098361,0.703389831,0.210415761
581,276993,2015.0,1,0.65,0.065,0.75,0.05,0.867,0.020321000000000002,0.882857143,0.016563265,0.8528571429999999,0.019008844,0.875,0.03125,0.9375,0.02734375,0.422470238,0.045399460999999995,0.740857509,0.017162348
33,558778,2008.0,1,0.775,0.034027778,0.716666667,0.034259259,0.975,0.025,0.9577464790000001,0.041046278,0.9032258059999999,0.090322581,1.0,0.0,0.8888888890000001,0.111111111,0.647727273,0.230799373,0.8,0.16146789
651,764840,2014.0,1,0.65,0.0275,0.725,0.030625,0.94,0.01672,0.9285714290000001,0.011959184,0.848571429,0.056502494,0.53125,0.069335938,0.75,0.1875,0.612127976,0.089668716,0.7177899879999999,0.02731432
540,141677,2013.0,1,0.6625,0.06578125,0.75,0.05,0.863,0.013081,0.8514285709999999,0.019885714,0.6576190479999999,0.100831973,0.375,0.03125,1.0,0.0,0.66984127,0.063761023,0.739729731,0.016651619
450,563548,2012.0,1,0.675,0.050625,0.6,0.065,0.828888889,0.026177778,0.78,0.041967347,0.6166666670000001,0.07361111099999999,0.375,0.234375,0.75,0.1875,0.543229167,0.08107133400000001,0.726288156,0.051677364
304,700571,2011.0,1,0.6,0.022368421,0.425,0.028472222000000002,0.619767442,0.097964651,0.642857143,0.111154037,0.438666667,0.16047276800000002,0.375,0.267857143,0.875,0.125,0.655737705,0.229508197,0.7288135590000001,0.19933362300000002
410,780754,2012.0,1,0.6,0.043125,0.55,0.0475,0.793333333,0.028745679,0.7514285709999999,0.049477550999999995,0.726666667,0.06151111099999999,0.25,0.1875,1.0,0.0,0.615079365,0.036890275,0.811672772,0.024555157999999997
616,115366,2014.0,1,0.675,0.0475,0.7,0.0475,0.9470000000000001,0.0035210000000000003,0.9257142859999999,0.005093878,0.638095238,0.06877551,0.65625,0.045898438,0.75,0.1875,0.7505952379999999,0.030322421000000002,0.8107431620000001,0.007209929
54,410912,2008.0,1,0.75,0.06944444400000001,0.7222222220000001,0.064814815,1.0,0.0,0.9014084509999999,0.090140845,0.838709677,0.139784946,0.8888888890000001,0.111111111,1.0,0.0,0.534090909,0.251698015,0.8,0.16146789
657,799172,2014.0,1,0.825,0.04125,0.85,0.04,0.955,0.003025,0.922857143,0.005885714,0.892857143,0.011606576,0.84375,0.077148438,0.625,0.234375,0.685714286,0.015342616000000002,0.78204188,0.022053312000000002
455,538054,2012.0,1,0.65,0.0275,0.55,0.0475,0.811111111,0.023333332999999998,0.7428571429999999,0.04571428599999999,0.74,0.0264,0.75,0.1875,0.875,0.109375,0.438864087,0.139174111,0.7124786320000001,0.05599024
152,450229,2009.0,1,0.825,0.014583333,0.75,0.027777778,0.974358974,0.025641026,0.95,0.048101266,0.9,0.092307692,1.0,0.0,1.0,0.0,0.546511628,0.250752394,0.7927927929999999,0.165765766
290,540538,2011.0,1,0.7625,0.055756579,0.675,0.05625,0.81755814,0.08067985,0.690428571,0.13672590099999998,0.7496666670000001,0.115898192,0.5,0.28571428600000004,0.875,0.125,0.7540983609999999,0.18852459,0.813559322,0.152976967
270,965332,2011.0,1,0.6125,0.088651316,0.525,0.075694444,0.728837209,0.10111392599999999,0.6765714290000001,0.113046046,0.6273333329999999,0.170294463,0.625,0.267857143,0.5,0.28571428600000004,0.655737705,0.229508197,0.813559322,0.152976967
549,619451,2013.0,1,0.425,0.04125,0.55,0.06,0.873,0.013241,0.805714286,0.027069388,0.81,0.022305896000000002,0.59375,0.139648438,0.5625,0.21484375,0.343075397,0.040862767,0.7484310129999999,0.026772993999999998
217,338362,2010.0,1,0.725,0.032236842,0.675,0.028472222000000002,0.760348837,0.06730928900000001,0.695714286,0.086590062,0.561333333,0.108008362,0.125,0.125,0.75,0.214285714,0.606557377,0.242622951,0.7983193279999999,0.162370033
563,121876,2013.0,1,0.5875,0.05953125,0.625,0.065625,0.8909999999999999,0.021969,0.8314285709999999,0.025379592000000003,0.835238095,0.032286621,0.46875,0.08496093800000001,0.375,0.234375,0.253134921,0.025971572000000002,0.714270208,0.015608708
381,242848,2012.0,1,0.7375,0.02640625,0.625,0.053125,0.8431111109999999,0.022297481,0.782857143,0.036277551,0.76,0.054622222000000005,0.75,0.1875,1.0,0.0,0.6178323410000001,0.048286156,0.728510379,0.041834752999999995
156,306319,2009.0,0,0.625,0.059027777999999996,0.625,0.059027777999999996,0.897435897,0.09446693699999999,0.8875,0.101107595,0.825,0.148076923,0.8888888890000001,0.111111111,1.0,0.0,0.534883721,0.251709986,0.7387387390000001,0.194758395
188,916252,2010.0,1,0.95,0.010526316,0.975,0.00625,0.9113953490000001,0.029680382999999998,0.819428571,0.060388075,0.895,0.04310339,0.5,0.28571428600000004,0.75,0.214285714,0.5737704920000001,0.24863388,0.890756303,0.09813416900000001
435,256179,2012.0,1,0.575,0.085,0.575,0.088125,0.7706666670000001,0.023052642,0.7,0.034,0.62,0.08404444400000001,0.75,0.1875,0.6875,0.18359375,0.45863095200000004,0.060950875,0.667802198,0.044551985
265,546911,2011.0,1,0.8,0.043421053,0.7,0.038888888999999996,0.740581395,0.098137305,0.709857143,0.103201429,0.7001666670000001,0.104815226,0.375,0.267857143,0.875,0.125,0.508196721,0.254098361,0.8220338979999999,0.147544546
